#options: cpuid=1050111 frame-threads=1 no-wpp no-pmode no-pme psnr no-ssim log-level=2 bitdepth=8 input-csp=1 fps=25000/1000 input-res=768x432 interlace=0 total-frames=250 level-idc=0 high-tier=1 uhd-bd=0 ref=4 no-allow-non-conformance no-repeat-headers annexb no-aud no-hrd info hash=0 no-temporal-layers open-gop min-keyint=1 keyint=5000 bframes=15 b-adapt=2 b-pyramid bframe-bias=0 rc-lookahead=40 lookahead-slices=0 scenecut=40 no-intra-refresh ctu=64 min-cu-size=8 rect amp max-tu-size=32 tu-inter-depth=3 tu-intra-depth=3 limit-tu=4 rdoq-level=2 dynamic-rd=0.00 no-ssim-rd signhide no-tskip nr-intra=0 nr-inter=0 no-constrained-intra strong-intra-smoothing max-merge=4 limit-refs=1 limit-modes me=3 subme=4 merange=57 temporal-mvp weightp weightb no-analyze-src-pics deblock=0:0 sao no-sao-non-deblock rd=6 no-early-skip rskip no-fast-intra no-tskip-fast no-cu-lossless b-intra rdpenalty=0 psy-rd=0.00 psy-rdoq=0.00 no-rd-refine analysis-reuse-mode=0 no-lossless cbqpoffs=0 crqpoffs=0 rc=abr bitrate=2000 qcomp=0.60 qpstep=4 stats-write=1 stats-read=0 slow-firstpass ipratio=1.40 pbratio=1.30 aq-mode=1 aq-strength=0.00 cutree zone-count=0 no-strict-cbr qg-size=64 no-rc-grain qpmax=69 qpmin=0 no-const-vbv sar=0 overscan=0 videoformat=5 range=0 colorprim=2 transfer=2 colormatrix=2 chromaloc=0 display-window=0 max-cll=0,0 min-luma=0 max-luma=255 log2-max-poc-lsb=8 vui-timing-info vui-hrd-info slices=1 opt-qp-pps opt-ref-list-length-pps no-multi-pass-opt-rps scenecut-bias=0.05 no-opt-cu-delta-qp no-aq-motion no-hdr no-hdr-opt no-dhdr10-opt analysis-reuse-level=5 scale-factor=0 refine-intra=0 refine-inter=0 refine-mv=0 no-limit-sao ctu-info=0 max-tlayer=4
in:51 out:54 type:b q:25.15 q-aq:25.00 q-noVbv:25.15 q-Rceq:1.00 tex:1262 mv:4517 misc:981 icu:0.00 pcu:840.00 scu:456.00 tlayer:4 pbqpoffset:6.55 pbfactor:2.13 avgQpOffsetCutree:0.00;
in:54 out:55 type:B q:21.61 q-aq:19.86 q-noVbv:21.61 q-Rceq:1.00 tex:13077 mv:14708 misc:2991 icu:3.75 pcu:969.75 scu:322.50 tlayer:3 pbqpoffset:3.55 pbfactor:1.51 avgQpOffsetCutree:-1.69;
in:53 out:56 type:b q:24.79 q-aq:25.00 q-noVbv:24.79 q-Rceq:1.00 tex:1399 mv:4718 misc:979 icu:0.25 pcu:888.50 scu:407.25 tlayer:4 pbqpoffset:6.55 pbfactor:2.13 avgQpOffsetCutree:0.00;
in:55 out:57 type:b q:24.43 q-aq:24.02 q-noVbv:24.43 q-Rceq:1.00 tex:2194 mv:5264 misc:1094 icu:1.25 pcu:913.00 scu:381.75 tlayer:4 pbqpoffset:6.55 pbfactor:2.13 avgQpOffsetCutree:0.00;
in:60 out:58 type:B q:19.95 q-aq:15.16 q-noVbv:19.95 q-Rceq:1.00 tex:155580 mv:32683 misc:4065 icu:100.75 pcu:1079.75 scu:115.50 tlayer:2 pbqpoffset:2.95 pbfactor:1.41 avgQpOffsetCutree:-3.95;
in:58 out:59 type:B q:20.90 q-aq:19.05 q-noVbv:20.90 q-Rceq:1.00 tex:16687 mv:16524 misc:3229 icu:5.25 pcu:989.00 scu:301.75 tlayer:3 pbqpoffset:3.55 pbfactor:1.51 avgQpOffsetCutree:-1.72;
in:57 out:60 type:b q:24.08 q-aq:24.00 q-noVbv:24.08 q-Rceq:1.00 tex:2000 mv:5445 misc:995 icu:0.25 pcu:940.00 scu:355.75 tlayer:4 pbqpoffset:6.55 pbfactor:2.13 avgQpOffsetCutree:0.00;
in:59 out:61 type:b q:23.72 q-aq:24.00 q-noVbv:23.72 q-Rceq:1.00 tex:1815 mv:5118 misc:1171 icu:0.50 pcu:882.00 scu:413.50 tlayer:4 pbqpoffset:6.55 pbfactor:2.13 avgQpOffsetCutree:0.00;
in:62 out:62 type:B q:20.18 q-aq:17.77 q-noVbv:20.18 q-Rceq:1.00 tex:38126 mv:15491 misc:4335 icu:20.00 pcu:955.00 scu:321.00 tlayer:3 pbqpoffset:3.55 pbfactor:1.51 avgQpOffsetCutree:-2.12;
in:61 out:63 type:b q:23.36 q-aq:23.00 q-noVbv:23.36 q-Rceq:1.00 tex:2460 mv:6164 misc:1280 icu:0.75 pcu:934.00 scu:361.25 tlayer:4 pbqpoffset:6.55 pbfactor:2.13 avgQpOffsetCutree:0.00;
in:63 out:64 type:b q:23.00 q-aq:23.00 q-noVbv:23.00 q-Rceq:1.00 tex:2690 mv:5246 misc:1752 icu:1.75 pcu:819.75 scu:474.50 tlayer:4 pbqpoffset:6.55 pbfactor:2.13 avgQpOffsetCutree:0.00;
in:80 out:65 type:k q:16.32 q-aq:10.23 q-noVbv:16.32 q-Rceq:1.00 tex:506909 mv:57106 misc:1873 icu:1227.25 pcu:64.75 scu:4.00 tlayer:0 pbqpoffset:0.53 pbfactor:1.06 avgQpOffsetCutree:-6.94;
in:72 out:66 type:B q:18.22 q-aq:12.63 q-noVbv:18.22 q-Rceq:1.00 tex:362905 mv:48447 misc:2480 icu:371.25 pcu:835.50 scu:89.25 tlayer:1 pbqpoffset:1.93 pbfactor:1.25 avgQpOffsetCutree:-5.67;
